Date,Population,Infected,Deaths,Recovered
2020-03-05,46796540,75.0,0.0,75.0
2020-03-06,46796540,110.0,1.0,109.0
2020-03-07,46796540,149.0,1.0,148.0
2020-03-08,46796540,197.0,3.0,194.0
2020-03-09,46796540,279.0,5.0,274.0
2020-03-10,46796540,415.0,9.0,406.0
2020-03-11,46796540,593.0,14.0,579.0
2020-03-12,46796540,825.0,22.0,803.0
2020-03-13,46796540,1097.0,33.0,1064.0
2020-03-14,46796540,1346.0,48.0,1298.0
2020-03-15,46796540,1623.0,65.0,1558.0
2020-03-16,46796540,1996.0,89.0,1907.0
2020-03-17,46796540,2489.0,112.0,2377.0
2020-03-18,46796540,2980.0,142.0,2838.0
2020-03-19,46796540,3562.0,180.0,3382.0
2020-03-20,46796540,4184.0,230.0,3954.0
2020-03-21,46796540,4721.0,287.0,4434.0
2020-03-22,46796540,5152.0,347.0,4805.0
2020-03-23,46796540,5858.0,419.0,5439.0
2020-03-24,46796540,6607.0,495.0,6112.0
2020-03-25,46796540,7371.0,577.0,6794.0
2020-03-26,46796540,7976.0,656.0,7320.0
2020-03-27,46796540,8342.0,724.0,7618.0
2020-03-28,46796540,8528.0,771.0,7757.0
2020-03-29,46796540,8495.0,809.0,7686.0
2020-03-30,46796540,8467.0,841.0,7626.0
2020-03-31,46796540,8210.0,866.0,7344.0
2020-04-01,46796540,7771.0,876.0,6895.0
2020-04-02,46796540,7313.0,874.0,6439.0
2020-04-03,46796540,6988.0,857.0,6131.0
2020-04-04,46796540,6641.0,843.0,5798.0
2020-04-05,46796540,6363.0,834.0,5529.0
2020-04-06,46796540,5991.0,813.0,5178.0
2020-04-07,46796540,5619.0,790.0,4829.0
2020-04-08,46796540,5394.0,769.0,4625.0
2020-04-09,46796540,5066.0,742.0,4324.0
2020-04-10,46796540,4725.0,726.0,3999.0
2020-04-11,46796540,4497.0,710.0,3787.0
2020-04-12,46796540,4388.0,680.0,3708.0
2020-04-13,46796540,4063.0,655.0,3408.0
2020-04-14,46796540,3874.0,636.0,3238.0
2020-04-15,46796540,3618.0,608.0,3010.0
2020-04-16,46796540,3448.0,583.0,2865.0
2020-04-17,46796540,3308.0,558.0,2750.0
2020-04-18,46796540,3180.0,531.0,2649.0
2020-04-19,46796540,3047.0,510.0,2537.0
2020-04-20,46796540,2960.0,482.0,2478.0
2020-04-21,46796540,2779.0,456.0,2323.0
2020-04-22,46796540,2645.0,426.0,2219.0
2020-04-23,46796540,2475.0,404.0,2071.0
2020-04-24,46796540,2307.0,379.0,1928.0
2020-04-25,46796540,2180.0,359.0,1821.0
2020-04-26,46796540,2090.0,340.0,1750.0
2020-04-27,46796540,1967.0,322.0,1645.0
2020-04-28,46796540,1825.0,298.0,1527.0
2020-04-29,46796540,1641.0,283.0,1358.0
2020-04-30,46796540,1529.0,267.0,1262.0
2020-05-01,46796540,1316.0,245.0,1071.0
2020-05-02,46796540,1213.0,232.0,981.0
2020-05-03,46796540,1160.0,221.0,939.0
2020-05-04,46796540,1069.0,211.0,858.0
2020-05-05,46796540,961.0,200.0,761.0
2020-05-06,46796540,889.0,188.0,701.0
2020-05-07,46796540,820.0,180.0,640.0
2020-05-08,46796540,838.0,176.0,662.0
2020-05-09,46796540,827.0,165.0,662.0
2020-05-10,46796540,808.0,152.0,656.0
2020-05-11,46796540,834.0,143.0,691.0
2020-05-12,46796540,798.0,133.0,665.0
2020-05-13,46796540,773.0,124.0,649.0
2020-05-14,46796540,749.0,112.0,637.0
2020-05-15,46796540,732.0,103.0,629.0
2020-05-16,46796540,712.0,94.0,618.0
2020-05-17,46796540,702.0,87.0,615.0
2020-05-18,46796540,621.0,80.0,541.0
2020-05-19,46796540,639.0,73.0,566.0
2020-05-20,46796540,631.0,69.0,562.0
2020-05-21,46796540,630.0,67.0,563.0
2020-05-22,46796540,633.0,66.0,567.0
2020-05-23,46796540,628.0,65.0,563.0
2020-05-24,46796540,631.0,64.0,567.0
2020-05-25,46796540,619.0,64.0,555.0
2020-05-26,46796540,603.0,62.0,541.0
2020-05-27,46796540,585.0,60.0,525.0
2020-05-28,46796540,567.0,56.0,511.0
2020-05-29,46796540,555.0,53.0,502.0
2020-05-30,46796540,558.0,50.0,508.0
2020-05-31,46796540,547.0,48.0,499.0
2020-06-01,46796540,520.0,43.0,477.0
2020-06-02,46796540,482.0,42.0,440.0
2020-06-03,46796540,480.0,41.0,439.0
2020-06-04,46796540,460.0,42.0,418.0
2020-06-05,46796540,448.0,39.0,409.0
2020-06-06,46796540,439.0,37.0,402.0
2020-06-07,46796540,433.0,34.0,399.0
2020-06-08,46796540,431.0,34.0,397.0
2020-06-09,46796540,427.0,29.0,398.0
2020-06-10,46796540,407.0,28.0,379.0
2020-06-11,46796540,388.0,25.0,363.0
2020-06-12,46796540,366.0,24.0,342.0
2020-06-13,46796540,344.0,23.0,321.0
2020-06-14,46796540,336.0,23.0,313.0
2020-06-15,46796540,329.0,22.0,307.0
2020-06-16,46796540,322.0,21.0,301.0
2020-06-17,46796540,308.0,20.0,288.0
2020-06-18,46796540,309.0,18.0,291.0
2020-06-19,46796540,288.0,18.0,270.0
2020-06-20,46796540,303.0,17.0,286.0
2020-06-21,46796540,315.0,16.0,299.0
2020-06-22,46796540,308.0,14.0,294.0
2020-06-23,46796540,315.0,14.0,301.0
2020-06-24,46796540,313.0,12.0,301.0
2020-06-25,46796540,310.0,12.0,298.0
2020-06-26,46796540,329.0,11.0,318.0
2020-06-27,46796540,334.0,9.0,325.0
2020-06-28,46796540,337.0,8.0,329.0
2020-06-29,46796540,342.0,9.0,333.0
2020-06-30,46796540,343.0,9.0,334.0
2020-07-01,46796540,359.0,9.0,350.0
2020-07-02,46796540,376.0,8.0,368.0
2020-07-03,46796540,392.0,7.0,385.0
2020-07-04,46796540,399.0,8.0,391.0
2020-07-05,46796540,402.0,6.0,396.0
2020-07-06,46796540,410.0,5.0,405.0
2020-07-07,46796540,448.0,4.0,444.0
2020-07-08,46796540,491.0,4.0,487.0
2020-07-09,46796540,544.0,4.0,540.0
2020-07-10,46796540,625.0,4.0,621.0
2020-07-11,46796540,670.0,4.0,666.0
2020-07-12,46796540,696.0,4.0,692.0
2020-07-13,46796540,774.0,4.0,770.0
2020-07-14,46796540,860.0,3.0,857.0
2020-07-15,46796540,979.0,3.0,976.0
2020-07-16,46796540,1090.0,3.0,1087.0
2020-07-17,46796540,1228.0,3.0,1225.0
2020-07-18,46796540,1362.0,3.0,1359.0
2020-07-19,46796540,1471.0,3.0,1468.0
2020-07-20,46796540,1577.0,4.0,1573.0
2020-07-21,46796540,1724.0,5.0,1719.0
2020-07-22,46796540,1832.0,4.0,1828.0
2020-07-23,46796540,1937.0,5.0,1932.0
2020-07-24,46796540,2039.0,5.0,2034.0
2020-07-25,46796540,2061.0,7.0,2054.0
2020-07-26,46796540,2092.0,7.0,2085.0
2020-07-27,46796540,2152.0,7.0,2145.0
2020-07-28,46796540,2235.0,8.0,2227.0
2020-07-29,46796540,2357.0,9.0,2348.0
2020-07-30,46796540,2516.0,10.0,2506.0
2020-07-31,46796540,2663.0,11.0,2652.0
2020-08-01,46796540,2854.0,11.0,2843.0
2020-08-02,46796540,2921.0,12.0,2909.0
2020-08-03,46796540,3027.0,13.0,3014.0
2020-08-04,46796540,3241.0,14.0,3227.0
2020-08-05,46796540,3401.0,14.0,3387.0
2020-08-06,46796540,3601.0,17.0,3584.0
2020-08-07,46796540,3868.0,18.0,3850.0
2020-08-08,46796540,3935.0,21.0,3914.0
2020-08-09,46796540,4048.0,21.0,4027.0
2020-08-10,46796540,4211.0,24.0,4187.0
2020-08-11,46796540,4461.0,26.0,4435.0
2020-08-12,46796540,4764.0,29.0,4735.0
2020-08-13,46796540,5079.0,28.0,5051.0
2020-08-14,46796540,5461.0,30.0,5431.0
2020-08-15,46796540,5648.0,29.0,5619.0
2020-08-16,46796540,5743.0,29.0,5714.0
2020-08-17,46796540,5896.0,29.0,5867.0
2020-08-18,46796540,6233.0,31.0,6202.0
2020-08-19,46796540,6554.0,34.0,6520.0
2020-08-20,46796540,6834.0,36.0,6798.0
2020-08-21,46796540,7135.0,37.0,7098.0
2020-08-22,46796540,7311.0,39.0,7272.0
2020-08-23,46796540,7453.0,44.0,7409.0
2020-08-24,46796540,7604.0,48.0,7556.0
2020-08-25,46796540,7860.0,48.0,7812.0
2020-08-26,46796540,8094.0,49.0,8045.0
2020-08-27,46796540,8280.0,50.0,8230.0
2020-08-28,46796540,8489.0,55.0,8434.0
2020-08-29,46796540,8608.0,56.0,8552.0
2020-08-30,46796540,8736.0,56.0,8680.0
2020-08-31,46796540,8822.0,57.0,8765.0
2020-09-01,46796540,8847.0,61.0,8786.0
2020-09-02,46796540,8905.0,64.0,8841.0
2020-09-03,46796540,8998.0,69.0,8929.0
2020-09-04,46796540,9173.0,70.0,9103.0
2020-09-05,46796540,9316.0,72.0,9244.0
2020-09-06,46796540,9359.0,73.0,9286.0
2020-09-07,46796540,9416.0,75.0,9341.0
2020-09-08,46796540,9625.0,78.0,9547.0
2020-09-09,46796540,9924.0,82.0,9842.0
2020-09-10,46796540,10217.0,84.0,10133.0
2020-09-11,46796540,10392.0,86.0,10306.0
2020-09-12,46796540,10454.0,91.0,10363.0
2020-09-13,46796540,10583.0,97.0,10486.0
2020-09-14,46796540,10749.0,102.0,10647.0
2020-09-15,46796540,11018.0,110.0,10908.0
2020-09-16,46796540,11193.0,110.0,11083.0
2020-09-17,46796540,11303.0,114.0,11189.0
2020-09-18,46796540,11633.0,117.0,11516.0
2020-09-19,46796540,11634.0,119.0,11515.0
2020-09-20,46796540,11557.0,120.0,11437.0
2020-09-21,46796540,11530.0,121.0,11409.0
2020-09-22,46796540,11383.0,120.0,11263.0
2020-09-23,46796540,11201.0,121.0,11080.0
2020-09-24,46796540,11036.0,123.0,10913.0
2020-09-25,46796540,10579.0,125.0,10454.0
2020-09-26,46796540,10484.0,124.0,10360.0
2020-09-27,46796540,10367.0,127.0,10240.0
2020-09-28,46796540,10226.0,129.0,10097.0
2020-09-29,46796540,10017.0,132.0,9885.0
2020-09-30,46796540,9794.0,138.0,9656.0
2020-10-01,46796540,9569.0,139.0,9430.0
2020-10-02,46796540,9406.0,139.0,9267.0
2020-10-03,46796540,9296.0,138.0,9158.0
2020-10-04,46796540,9310.0,135.0,9175.0
2020-10-05,46796540,9577.0,133.0,9444.0
2020-10-06,46796540,9704.0,131.0,9573.0
2020-10-07,46796540,9881.0,128.0,9753.0
2020-10-08,46796540,10279.0,127.0,10152.0
2020-10-09,46796540,10621.0,129.0,10492.0
2020-10-10,46796540,10885.0,134.0,10751.0
2020-10-11,46796540,11117.0,136.0,10981.0
2020-10-12,46796540,10748.0,135.0,10613.0
2020-10-13,46796540,10771.0,138.0,10633.0
2020-10-14,46796540,11338.0,139.0,11199.0
2020-10-15,46796540,11861.0,142.0,11719.0
2020-10-16,46796540,12363.0,144.0,12219.0
2020-10-17,46796540,12822.0,145.0,12677.0
2020-10-18,46796540,13033.0,150.0,12883.0
2020-10-19,46796540,14374.0,157.0,14217.0
2020-10-20,46796540,15590.0,163.0,15427.0
2020-10-21,46796540,16566.0,168.0,16398.0
2020-10-22,46796540,17467.0,176.0,17291.0
2020-10-23,46796540,18426.0,184.0,18242.0
2020-10-24,46796540,18925.0,191.0,18734.0
2020-10-25,46796540,19356.0,198.0,19158.0
2020-10-26,46796540,19970.0,204.0,19766.0
2020-10-27,46796540,20456.0,213.0,20243.0
2020-10-28,46796540,20654.0,223.0,20431.0
2020-10-29,46796540,20705.0,229.0,20476.0
2020-10-30,46796540,20694.0,237.0,20457.0
2020-10-31,46796540,20781.0,247.0,20534.0
2020-11-01,46796540,20741.0,257.0,20484.0
2020-11-02,46796540,20097.0,269.0,19828.0
2020-11-03,46796540,19776.0,280.0,19496.0
2020-11-04,46796540,19713.0,296.0,19417.0
2020-11-05,46796540,19626.0,306.0,19320.0
2020-11-06,46796540,19426.0,318.0,19108.0
2020-11-07,46796540,19217.0,321.0,18896.0
2020-11-08,46796540,19055.0,329.0,18726.0
2020-11-09,46796540,19205.0,331.0,18874.0
2020-11-10,46796540,18995.0,334.0,18661.0
2020-11-11,46796540,18401.0,335.0,18066.0
2020-11-12,46796540,17773.0,339.0,17434.0
2020-11-13,46796540,17042.0,340.0,16702.0
2020-11-14,46796540,16471.0,342.0,16129.0
2020-11-15,46796540,16019.0,336.0,15683.0
2020-11-16,46796540,15487.0,336.0,15151.0
2020-11-17,46796540,14814.0,340.0,14474.0
2020-11-18,46796540,14070.0,331.0,13739.0
2020-11-19,46796540,13213.0,324.0,12889.0
2020-11-20,46796540,12387.0,319.0,12068.0
2020-11-21,46796540,11908.0,316.0,11592.0
2020-11-22,46796540,11614.0,312.0,11302.0
2020-11-23,46796540,11089.0,312.0,10777.0
2020-11-24,46796540,10383.0,294.0,10089.0
2020-11-25,46796540,9697.0,294.0,9403.0
2020-11-26,46796540,9190.0,291.0,8899.0
2020-11-27,46796540,8801.0,283.0,8518.0
2020-11-28,46796540,8552.0,274.0,8278.0
2020-11-29,46796540,8380.0,268.0,8112.0
2020-11-30,46796540,8134.0,255.0,7879.0
2020-12-01,46796540,7927.0,252.0,7675.0
2020-12-02,46796540,7768.0,242.0,7526.0
2020-12-03,46796540,7556.0,234.0,7322.0
2020-12-04,46796540,7342.0,228.0,7114.0
2020-12-05,46796540,7266.0,225.0,7041.0
2020-12-06,46796540,7247.0,218.0,7029.0
2020-12-07,46796540,6932.0,214.0,6718.0
2020-12-08,46796540,6151.0,207.0,5944.0
2020-12-09,46796540,6083.0,207.0,5876.0
2020-12-10,46796540,6457.0,200.0,6257.0
2020-12-11,46796540,6872.0,198.0,6674.0
2020-12-12,46796540,7106.0,196.0,6910.0
2020-12-13,46796540,7243.0,195.0,7048.0
2020-12-14,46796540,7912.0,190.0,7722.0
2020-12-15,46796540,9075.0,191.0,8884.0
2020-12-16,46796540,9551.0,180.0,9371.0
2020-12-17,46796540,9581.0,178.0,9403.0
2020-12-18,46796540,9707.0,173.0,9534.0
2020-12-19,46796540,9755.0,166.0,9589.0
2020-12-20,46796540,9775.0,165.0,9610.0
2020-12-21,46796540,9933.0,163.0,9770.0
2020-12-22,46796540,10111.0,162.0,9949.0
2020-12-23,46796540,10505.0,168.0,10337.0
2020-12-24,46796540,10363.0,166.0,10197.0
